,publication,url,article_title,date,author,is_student
2404,thekennebecjournal,https://www.centralmaine.com/2024/07/28/maines-salt-marshes-are-at-risk-of-disappearing-from-rising-sea-levels-and-much-more/,"Maine’s salt marshes are at risk of disappearing, from rising sea levels and much more",2024-07-28,null,null
2405,thekennebecjournal,https://www.centralmaine.com/2024/07/28/hilary-koch-we-rise-together-or-we-fall-apart/,"Hilary Koch: ‘We rise together, or we fall apart’",2024-07-28,null,null
2406,thekennebecjournal,https://www.centralmaine.com/2024/07/28/july-28-2003-randolph-woman-takes-breeder-tiff-to-judge-mathis-tv-show-and-top-state-election-officials-trying-to-stimulate-younger-people-to-vote/,"July 28, 2003: Randolph woman takes breeder tiff to ‘Judge Mathis’ TV show, and top state election officials trying to stimulate younger people to vote",2024-07-28,null,null
2407,thekennebecjournal,https://www.centralmaine.com/2024/07/28/obituarysteven-steve-s-kaplan-2/,Obituary: Steven “Steve” S. Kaplan,2024-07-28,null,null
2408,thekennebecjournal,https://www.centralmaine.com/2024/07/28/obituaryviola-marie-miles/,Death Notice: Viola Marie Miles,2024-07-28,null,null
2409,thekennebecjournal,https://www.centralmaine.com/2024/07/28/obituarycynthia-a-weiss-2/,Obituary: Cynthia A. Weiss,2024-07-28,null,null
2410,thekennebecjournal,https://www.centralmaine.com/2024/07/28/obituarysteven-steve-s-kaplan/,Death Notice: Steven “Steve” S. Kaplan,2024-07-28,null,null
2411,thekennebecjournal,https://www.centralmaine.com/2024/07/28/obituarycynthia-a-weiss/,Death Notice: Cynthia A. Weiss,2024-07-28,null,null
2412,thekennebecjournal,https://www.centralmaine.com/2024/07/27/yankees-rally-for-wild-11-8-win-over-red-sox/,Yankees rally for wild 11-8 win over Red Sox,2024-07-28,null,null
2413,thekennebecjournal,https://www.centralmaine.com/2024/07/27/winslow-woman-suffers-critical-burns-after-putting-gas-on-brush-pile/,Winslow woman suffers critical burns after putting gas on brush pile,2024-07-27,null,null
2414,thekennebecjournal,https://www.centralmaine.com/2024/07/27/with-richmonds-swan-island-service-down-for-the-day-people-turn-to-a-seaplane-for-bay-tours/,"With Richmond’s Swan Island service down for the day, people turn to a seaplane for bay tours",2024-07-27,null,null
2415,thekennebecjournal,https://www.centralmaine.com/2024/07/27/albion-celebrates-bicentennial-with-parade-music-games-food-historical-offerings/,"Albion celebrates bicentennial with parade, music, games, food, historical offerings",2024-07-27,null,null
2416,thekennebecjournal,https://www.centralmaine.com/2024/07/27/vermont-sen-bernie-sanders-stops-in-portland-to-campaign-for-progressive-agenda/,Sen. Bernie Sanders stops in Portland to campaign for progressive politics,2024-07-27,null,null
2417,thekennebecjournal,https://www.centralmaine.com/2024/07/27/life-and-death-in-the-heat-what-it-feels-like-when-earths-temperatures-soar-to-record-highs/,Life and death in the heat: What it feels like when Earth’s temperatures soar to record highs,2024-07-27,null,null
2418,thekennebecjournal,https://www.centralmaine.com/2024/07/27/californias-largest-wildfire-explodes-in-size-as-fires-rage-across-the-west/,Firefighters get some help from cooler temperatures after California’s largest wildfire explodes,2024-07-27,null,null
2419,thekennebecjournal,https://www.centralmaine.com/2024/07/27/police-arrest-numerous-protesters-outside-bath-iron-works-ceremony/,Police arrest protesters outside Bath Iron Works ceremony,2024-07-27,null,null
2420,thekennebecjournal,https://www.centralmaine.com/2024/07/27/tiktok-collected-u-s-users-views-on-abortion-gun-control-and-religion-justice-department-says/,"TikTok collected U.S. users’ views on abortion, gun control and religion, Justice Department says",2024-07-27,null,null
2421,thekennebecjournal,https://www.centralmaine.com/2024/07/27/israeli-airstrike-hits-school-sheltering-people-in-gaza-killing-at-least-30/,"Israeli airstrike hits school sheltering people in Gaza, killing at least 30",2024-07-27,null,null
2422,thekennebecjournal,https://www.centralmaine.com/2024/07/27/commentary-global-heating-is-no-longer-a-tomorrow-problem-its-todays/,Commentary: Global heating is no longer a tomorrow problem. It’s today’s,2024-07-27,null,null
2423,thekennebecjournal,https://www.centralmaine.com/2024/07/27/todays-editorial-cartoon-1852-2/,Today’s editorial cartoon,2024-07-27,null,null
2424,thekennebecjournal,https://www.centralmaine.com/2024/07/27/plan-to-bring-remote-controlled-trains-to-south-portland-rail-yard-draws-safety-labor-concerns/,"Plan to bring remote-controlled trains to South Portland rail yard draws safety, labor concerns",2024-07-27,null,null
2425,thekennebecjournal,https://www.centralmaine.com/2024/07/27/july-27-1983-central-maine-americans-team-win-babe-ruth-championship-in-brunswick-unity-college-president-louis-v-wilcox-resigns-and-the-maine-school-superintendents-association-meets/,"July 27, 1983: Central Maine Americans team win Babe Ruth championship in Brunswick, Unity College president Louis V. Wilcox resigns, and the Maine School Superintendents Association meets",2024-07-27,null,null
2426,sunjournal,https://www.sunjournal.com/2024/07/28/kevin-durant-scores-23-as-u-s-mens-basketball-team-rolls-in-olympic-opener/,Kevin Durant scores 23 as U.S. men’s basketball team rolls in Olympic opener,2024-07-28,null,null
2427,sunjournal,https://www.sunjournal.com/2024/07/28/the-week-in-photos-july-20-26-2024/,"The Week in Photos: July 20-26, 2024",2024-07-28,null,null
2428,sunjournal,https://www.sunjournal.com/2024/07/28/olympics-on-tv-sunday-july-28-2024/,"Olympics on TV: Sunday, July 28, 2024",2024-07-28,null,null
2429,sunjournal,https://www.sunjournal.com/2024/07/28/winthrop-society-to-host-square-dance-club-members-aug-8/,Winthrop society to host square dance club members Aug. 8,2024-07-28,null,null
2430,sunjournal,https://www.sunjournal.com/2024/07/28/sports-on-tv-sunday-july-28-2024/,"Sports on TV: Sunday, July 28, 2024",2024-07-28,null,null
2431,sunjournal,https://www.sunjournal.com/2024/07/28/birding-three-changes-to-north-american-checklist-affect-maine-birds/,Birding: Three changes to North American checklist affect Maine birds,2024-07-28,null,null
2432,sunjournal,https://www.sunjournal.com/2024/07/28/whats-up-in-august-most-famous-meteor-shower-among-reason-to-respect-the-sky-this-month/,What’s Up in August: Most famous meteor shower among reason to respect the sky this month,2024-07-28,null,null
2433,sunjournal,https://www.sunjournal.com/2024/07/28/breakdown-read-our-series-on-maines-deadliest-shooting/,Read our series on Maine’s deadliest mass shooting,2024-07-28,null,null
2434,sunjournal,https://www.sunjournal.com/2024/07/28/hiking-in-maine-finding-way-out-of-funk-on-continental-divide-trail/,Hiking in Maine: Finding way out of funk on Continental Divide Trail,2024-07-28,null,null
2435,sunjournal,https://www.sunjournal.com/2024/07/28/joan-benoit-samuelsons-olympic-gold-medal-run-still-significant-40-years-later/,Joan Benoit Samuelson’s Olympic gold medal run still significant 40 years later,2024-07-28,null,null
2436,thetimesrecord,https://www.pressherald.com/2024/07/27/family-of-fallen-marine-helps-christen-uss-patrick-gallagher-at-bath-iron-works/,Family of fallen Marine helps christen USS Patrick Gallagher at Bath Iron Works,2024-07-27,null,null
2437,thetimesrecord,https://www.pressherald.com/2024/07/27/bowdoin-college-swimmer-fails-to-advance-to-semifinals-at-olympics/,Bowdoin swimmer fails to advance to semifinals at Olympics,2024-07-27,null,null
2438,thetimesrecord,https://www.pressherald.com/2024/07/27/police-arrest-numerous-protesters-outside-bath-iron-works-ceremony/,Police arrest protesters outside Bath Iron Works ceremony,2024-07-27,null,null
2439,thetimesrecord,https://www.pressherald.com/2024/07/26/gordon-l-weil-many-unknowns-about-new-presidential-race/,Gordon L. Weil: Many unknowns about new presidential race,2024-07-26,null,null
2440,thetimesrecord,https://www.pressherald.com/2024/07/26/just-a-little-old-the-gathering-place-feeds-many-souls/,Just a Little Old: The Gathering Place feeds many souls,2024-07-26,null,null
2441,thetimesrecord,https://www.pressherald.com/2024/07/26/cooking-at-the-cove-bring-on-the-blueberries/,Cooking at the Cove: Bring on the blueberries,2024-07-26,null,null
2442,thetimesrecord,https://www.pressherald.com/2024/07/26/obituarytracey-king-holcomb/,Obituary: Tracey King Holcomb,2024-07-26,null,null
2443,thetimesrecord,https://www.pressherald.com/2024/07/26/obituarypatricia-brown/,Obituary: Patricia Brown,2024-07-26,null,null
2444,thetimesrecord,https://www.pressherald.com/2024/07/26/obituaryrebecca-j-brillant/,Obituary: Rebecca J. Brillant,2024-07-26,null,null
2445,thetimesrecord,https://www.pressherald.com/2024/07/25/reality-is-a-crazy-thing-bowdoin-college-swimmer-hopes-to-make-big-splash-at-paris-olympics/,‘Reality is a crazy thing’: Bowdoin College swimmer hopes to make big splash at Paris Olympics,2024-07-25,null,null
2446,thetimesrecord,https://www.pressherald.com/2024/07/25/imperfect-allies-saturday-performance-to-explore-the-nuances-of-allies-amid-israels-war-in-gaza/,Imperfect Allies: Saturday performance to explore the nuances of allies amid Israel’s war in Gaza,2024-07-25,null,null
2447,thetimesrecord,https://www.pressherald.com/2024/07/25/as-temperatures-rise-local-summer-camps-turn-to-the-sun/,"As temperatures rise, local summer camps turn to the sun",2024-07-25,null,null
2448,thetimesrecord,https://www.pressherald.com/2024/07/25/gingham-brings-a-unique-flare-in-freeport-womens-fashion/,Gingham brings a unique flare in Freeport women’s fashion,2024-07-25,null,null
2449,thetimesrecord,https://www.pressherald.com/2024/07/25/intertidal-taking-a-closer-look/,Intertidal: Taking a closer look,2024-07-25,null,null
2450,thetimesrecord,https://www.pressherald.com/2024/07/25/midcoast-tuna-tournaments-pitch-in-with-science/,Midcoast tuna tournaments pitch in with science,2024-07-25,null,null
2451,thetimesrecord,https://www.pressherald.com/2024/07/25/the-maine-idea-a-presidential-race-turned-upside-down/,The Maine Idea: A presidential race turned upside down,2024-07-25,null,null
2452,thetimesrecord,https://www.pressherald.com/2024/07/25/sen-eloise-vitelli-taking-care-of-maines-hardworking-farmers-and-farmworkers/,Sen. Eloise Vitelli: Taking care of Maine’s hardworking farmers and farmworkers,2024-07-25,null,null
2453,thetimesrecord,https://www.pressherald.com/2024/07/25/giving-voice-fighting-hunger-in-the-summer/,Giving Voice: Fighting hunger in the summer,2024-07-25,null,null
2454,thetimesrecord,https://www.pressherald.com/2024/07/25/stories-from-maine-a-most-delightful-time-with-first-lady-roosevelt/,Stories from Maine: A most delightful time with first lady Roosevelt,2024-07-25,null,null
2455,thetimesrecord,https://www.pressherald.com/2024/07/24/baths-town-clerk-earns-prestigious-designation-from-international-organization/,Bath’s town clerk earns prestigious designation from international organization,2024-07-24,null,null
2456,thetimesrecord,https://www.pressherald.com/2024/07/24/two-injured-in-crash-involving-police-vehicle/,Two injured in Brunswick crash involving police vehicle,2024-07-24,null,null
2457,thetimesrecord,https://www.pressherald.com/2024/07/24/civil-rights-complaint-filed-against-a-bath-couple-for-alleged-racist-harassment/,Bath couple accused of civil rights violation for alleged racist harassment against neighbors,2024-07-24,null,null
2458,thetimesrecord,https://www.pressherald.com/2024/07/24/tuna-time-bailey-island-fishing-tournament-returns-with-a-technological-twist/,Tuna time: Bailey Island Fishing Tournament returns with a technological twist,2024-07-24,null,null
2459,thetimesrecord,https://www.pressherald.com/2024/07/24/acclaimed-irish-band-teada-kicks-off-august-at-the-opera-house/,Acclaimed Irish band Téada kicks off August at the Opera House,2024-07-24,null,null
2460,thetimesrecord,https://www.pressherald.com/2024/07/24/maine-author-presents-classic-film-thats-entertainment-at-lincoln-theater/,Maine author presents classic film ‘That’s Entertainment!’ at Lincoln Theater,2024-07-24,null,null
2461,thetimesrecord,https://www.pressherald.com/2024/07/23/local-artists-designing-a-32-foot-mural-for-d-c-area-restaurant-chain/,Local artists designing a 32-foot mural for D.C.-area restaurant chain,2024-07-23,null,null
2462,thetimesrecord,https://www.pressherald.com/2024/07/23/from-the-chocolate-church-new-orleans-top-shelf-brass-ensemble-the-soul-rebels-coming-to-ccac/,From the Chocolate Church: New Orleans’ ‘top-shelf brass ensemble’ The Soul Rebels coming to CCAC,2024-07-23,null,null
2463,thetimesrecord,https://www.pressherald.com/2024/07/23/made-in-maine-members-exhibition-debuts-at-maine-art-gallery/,‘Made in Maine’ members exhibition debuts at Maine Art Gallery,2024-07-23,null,null
2464,thetimesrecord,https://www.pressherald.com/2024/07/23/erika-manning-to-show-recent-paintings-at-thornton-oaks-in-brunswick/,Erika Manning to show recent paintings at Thornton Oaks in Brunswick,2024-07-23,null,null
2465,thetimesrecord,https://www.pressherald.com/2024/07/23/peggy-bacon-drawings-come-to-life-at-the-gallery-at-trifles/,Peggy Bacon drawings come to life at The Gallery at Trifles,2024-07-23,null,null
2466,thetimesrecord,https://www.pressherald.com/2024/07/23/river-arts-calls-for-submissions-to-abstract-exhibition-juried-by-maine-artist/,River Arts calls for submissions to ‘Abstract’ exhibition juried by Maine artist,2024-07-23,null,null
2467,thetimesrecord,https://www.pressherald.com/2024/07/23/sailing-for-sustainability-maine-filmmaker-begins-sailboat-film-tour/,Sailing for sustainability: Maine filmmaker begins sailboat film tour,2024-07-23,null,null
2468,thetimesrecord,https://www.pressherald.com/2024/07/23/alexandra-paskhaver-doing-the-dirty-work/,Alexandra Paskhaver: Doing the dirty work,2024-07-23,null,null
2469,thetimesrecord,https://www.pressherald.com/2024/07/23/harpswell-adopts-right-to-fish/,Harpswell adopts ‘right to fish’,2024-07-23,null,null
2470,thetimesrecord,https://www.pressherald.com/2024/07/23/obituarymichael-j-preston/,Obituary: Michael J. Preston,2024-07-23,null,null
2471,thetimesrecord,https://www.pressherald.com/2024/07/23/obituaryhugh-mccleery-phelps-3/,Obituary: Hugh McCleery Phelps,2024-07-23,null,null
2472,thetimesrecord,https://www.pressherald.com/2024/07/23/obituarychad-m-decker/,Obituary: Chad M. Decker,2024-07-23,null,null
2473,thetimesrecord,https://www.pressherald.com/2024/07/23/obituarydoris-anne-hassell-holman-3/,Obituary: Doris Anne (Hassell) Holman,2024-07-23,null,null
2474,thetimesrecord,https://www.pressherald.com/2024/07/23/obituarypatricia-patti-claire-bernier-brown/,Obituary: Patricia “Patti” Claire (Bernier) Brown,2024-07-23,null,null
2475,thetimesrecord,https://www.pressherald.com/2024/07/22/bath-iron-works-prepares-to-christen-newest-warship/,Bath Iron Works prepares to christen newest warship,2024-07-22,null,null
