,publication,is_uni_newspaper,url,article_title,date,author,is_student
3671,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/book-people-at-the-fair/,Book People at the Fair,2024-07-11,,
3672,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/fair-games/,Fair Games,2024-07-11,,
3673,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/fair-games/,Fair Games,2024-07-11,,
3674,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/we-got-the-beets/,We Got the Beets,2024-07-11,,
3675,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/we-got-the-beets/,We Got the Beets,2024-07-11,,
3676,eugeneweekly,0,https://eugeneweekly.com/2024/07/03/whats-lost-when-a-paper-dies/,What’s Lost When A Paper Dies,2024-07-03,,
3677,eugeneweekly,0,https://eugeneweekly.com/2024/07/03/whats-lost-when-a-paper-dies/,What’s Lost When A Paper Dies,2024-07-03,,
3678,eugeneweekly,0,https://eugeneweekly.com/2024/07/03/protesting-homeless-sweeps/,Protesting Homeless Sweeps,2024-07-03,,
3679,eugeneweekly,0,https://eugeneweekly.com/2024/07/03/protesting-homeless-sweeps/,Protesting Homeless Sweeps,2024-07-03,,
3680,eugeneweekly,0,https://eugeneweekly.com/2024/07/03/more-butts-and-jake-brake-complaints-in-letters/,More Butts and Jake Brake Complaints in Letters!,2024-07-03,,
3681,eugeneweekly,0,https://eugeneweekly.com/2024/07/03/more-butts-and-jake-brake-complaints-in-letters/,More Butts and Jake Brake Complaints in Letters!,2024-07-03,,
3682,keizertimes,0,https://www.keizertimes.com/2024/07/23/jamison-proulx-golf-tourney-to-benefit-madd/,Jamison Proulx golf tourney to benefit MADD,2024-07-23,,
3683,keizertimes,0,https://www.keizertimes.com/2024/07/23/rich-mccloud-will-perform-at-july-27-summer-sounds-concert-series/,Rich McCloud will perform at July 27 Summer Sounds Concert Series,2024-07-23,,
3684,keizertimes,0,https://www.keizertimes.com/2024/07/23/july-community-dinner/,July Community Dinner,2024-07-23,,
3685,keizertimes,0,https://www.keizertimes.com/2024/07/22/fifth-sixth-measles-case-confirmed-in-marion-county/,"Fifth, sixth measles case confirmed in Marion County",2024-07-22,,
3686,keizertimes,0,https://www.keizertimes.com/2024/07/21/summer-concerts-kick-off-with-rhythm-and-business/,Summer concerts kick off with Rhythm and Business,2024-07-22,,
3687,keizertimes,0,https://www.keizertimes.com/2024/07/20/keizertimes-wins-first-place-award-for-general-excellence/,Keizertimes wins first place award for general excellence,2024-07-21,,
3688,keizertimes,0,https://www.keizertimes.com/2024/07/18/two-of-four-maverick-league-teams-have-winning-records-in-11th-week-of-2024-season/,Two of four Maverick League teams have winning records in 11th week of 2024 season,2024-07-18,,
3689,keizertimes,0,https://www.keizertimes.com/2024/07/18/brat-pack-documentary-fails/,Brat Pack documentary fails,2024-07-18,,
3690,keizertimes,0,https://www.keizertimes.com/2024/07/18/come-take-refuge-at-the-corner-table/,Come take refuge at the corner table,2024-07-18,,
3691,keizertimes,0,https://www.keizertimes.com/2024/07/18/avamere-alzheimers-fundraiser/,Avamere Alzheimer’s fundraiser,2024-07-18,,
3692,thefultoncountynews,0,https://www.fultoncountynews.com/articles/county-fair-week-begins-sunday/,County Fair Week Begins Sunday,2024-07-24,,
3693,thefultoncountynews,0,https://www.fultoncountynews.com/articles/in-the-field-lifesaving-measures-and-fcmcs-trauma-team-kept-bryan-kling-alive-following-horrific-farm-accident/,In The Field Lifesaving Measures And FCMC’s Trauma Team Kept Bryan Kling Alive Following Horrific Farm Accident,2024-07-24,,
3694,thefultoncountynews,0,https://www.fultoncountynews.com/articles/southern-fulton-preparing-for-back-to-school/,Southern Fulton Preparing For Back To School,2024-07-24,,
3695,thefultoncountynews,0,https://www.fultoncountynews.com/articles/county-holds-brief-meeting/,County Holds Brief Meeting,2024-07-24,,
3696,thefultoncountynews,0,https://www.fultoncountynews.com/articles/fulton-county-in-bloom-events-held/,Fulton County In Bloom Events Held,2024-07-24,,
3697,thefultoncountynews,0,https://www.fultoncountynews.com/articles/farm-bureau-to-host-legislative-social/,Farm Bureau To Host Legislative Social,2024-07-24,,
3698,thefultoncountynews,0,https://www.fultoncountynews.com/articles/fair-to-host-woodmobile/,Fair To Host WoodMobile,2024-07-24,ops@our-hometown.com,0
3699,thefultoncountynews,0,https://www.fultoncountynews.com/articles/fcmc-ultrasound-services-expands-hours/,FCMC Ultrasound Services Expands Hours,2024-07-24,,
3700,thefultoncountynews,0,https://www.fultoncountynews.com/articles/firefighter-killed-at-trump-rally-honored-with-bagpipes-gun-salute-and-a-bugle-sounding/,"Firefighter Killed At Trump Rally Honored With Bagpipes, Gun Salute And A Bugle Sounding",2024-07-24,,
3701,thefultoncountynews,0,https://www.fultoncountynews.com/articles/baby-dickinson-laid-to-rest/,Baby Dickinson Laid To Rest,2024-07-24,,
3702,murrysvillestar,0,https://triblive.com/sports/canadas-summer-mcintosh-wins-gold-in-400-meter-im-for-2nd-medal-of-olympics/,Canada's Summer McIntosh wins gold in 400-meter IM for 2nd medal of Olympics,2024-07-29,,
3703,murrysvillestar,0,https://triblive.com/sports/coco-gauff-maintains-perfect-record-at-paris-olympics-despite-imperfect-play/,Coco Gauff maintains perfect record at Paris Olympics despite imperfect play,2024-07-29,,
3704,murrysvillestar,0,https://triblive.com/news/politics-election/term-limits-for-supreme-court-are-popular-but-would-require-a-constitutional-amendment-experts-say/,"Term limits for Supreme Court are popular, but would require a constitutional amendment, experts say",2024-07-29,Los Angeles Times,0
3705,murrysvillestar,0,https://triblive.com/sports/quarterback-nate-yarnell-cant-do-it-alone-so-here-are-5-units-that-need-to-step-up-for-pitt-to-succeed/,"Quarterback Nate Yarnell can't do it alone, so here are 5 units that need to step up for Pitt to succeed",2024-07-29,,
3706,murrysvillestar,0,https://triblive.com/news/pennsylvania/pennsylvania-congressman-chosen-to-lead-house-task-force-investigating-trump-assassination-attempt/,Pennsylvania congressman chosen to lead House task force investigating Trump assassination attempt,2024-07-29,,
3707,murrysvillestar,0,https://triblive.com/local/sewickley/3-injured-in-monday-morning-crash-in-leetsdale/,3 injured in Monday morning crash in Leetsdale,2024-07-29,,
3708,murrysvillestar,0,https://triblive.com/local/northern-tier-library-plans-grand-opening-for-pine-branch/,Northern Tier Library plans grand opening for Pine branch,2024-07-29,Harry Funk,0
3709,murrysvillestar,0,https://triblive.com/news/opening-ceremony-tableau-sparks-olympic-flame-of-controversy/,Opening ceremony tableau sparks Olympic flame of controversy,2024-07-29,,
3710,murrysvillestar,0,https://triblive.com/local/antisemitic-graffiti-targets-chabad-of-squirrel-hill-jewish-federation-of-greater-pittsburgh/,"Antisemitic graffiti targets Chabad of Squirrel Hill, Jewish Federation of Greater Pittsburgh",2024-07-29,,
3711,murrysvillestar,0,https://triblive.com/sports/japan-surges-past-china-for-olympics-mens-gymnastics-team-gold-americans-end-drought-with-bronze/,"Japan surges past China for Olympics men's gymnastics team gold, Americans end drought with bronze",2024-07-29,Associated Press,0
3712,murrysvillestar,0,https://triblive.com/local/westmoreland/monessen-man-charged-with-drug-delivery-resulting-in-death-of-jennifer-vukovich/,Monessen man charged with drug delivery resulting in death of Jennifer Vukovich,2024-07-29,,
3713,murrysvillestar,0,https://triblive.com/local/westmoreland/police-say-man-repeatedly-beat-a-dog-in-south-huntingdon-home/,Police say man repeatedly beat a dog in South Huntingdon home,2024-07-29,,
3714,murrysvillestar,0,https://triblive.com/sports/pirates-trade-rhp-quinn-priester-to-red-sox-for-if-of-nick-yorke-in-swap-of-former-1st-rounders/,Pirates trade RHP Quinn Priester to Red Sox for IF/OF Nick Yorke in swap of former 1st-rounders,2024-07-29,Kevin Gorman,0
3715,murrysvillestar,0,https://triblive.com/local/valley-news-dispatch/credit-card-skimmer-found-at-plum-shop-n-save-after-almost-a-month-2-men-charged/,"Credit card skimmer found at Plum Shop 'n Save after almost a month, 2 men charged",2024-07-29,,
3716,murrysvillestar,0,https://triblive.com/news/world/american-flags-should-be-born-in-the-usa-now-too-congress-says/,"American flags should be born in the USA now too, Congress says",2024-07-29,,
3717,murrysvillestar,0,https://triblive.com/local/pine-richland-dancers-qualify-for-national-competition/,Pine-Richland dancers qualify for national competition,2024-07-29,,
3718,murrysvillestar,0,https://triblive.com/news/editors-picks/michelle-walker-teaches-pittsburgh-employees-asl-and-advocates-for-disability-awareness/,Michelle Walker teaches Pittsburgh employees ASL and advocates for disability awareness,2024-07-29,,
3719,murrysvillestar,0,https://triblive.com/news/world/7-people-shot-2-fatally-at-a-park-in-rochester-n-y/,"7 people shot, 2 fatally, at a park in Rochester, N.Y.",2024-07-29,Associated Press,0
3720,murrysvillestar,0,https://triblive.com/local/valley-news-dispatch/lane-restrictions-on-freeport-road-in-harrison-start-tuesday/,Lane restrictions on Freeport Road in Harrison start Tuesday,2024-07-29,,
3721,murrysvillestar,0,https://triblive.com/news/world/bloodied-children-flee-a-stabbing-attack-in-england-8-people-are-hurt-and-a-man-is-arrested/,"2 children dead, 11 people injured in stabbing rampage at a dance class in England, police say",2024-07-29,Associated Press,0
3722,murrysvillestar,0,https://triblive.com/sports/radu-albot-vs-facundo-diaz-acosta-citi-open-odds-and-h2h-stats-july-30/,Radu Albot vs. Facundo Diaz Acosta Citi Open Odds and H2H Stats – July 30,2024-07-29,Radu Albot vs. Facundo Diaz Acosta Citi Open Odds and H2H Stats – July 30,1
3723,murrysvillestar,0,https://triblive.com/sports/mitchell-krueger-vs-luca-nardi-citi-open-odds-and-h2h-stats-july-30/,Mitchell Krueger vs. Luca Nardi Citi Open Odds and H2H Stats – July 30,2024-07-29,,
3724,murrysvillestar,0,https://triblive.com/news/health-now/wildfire-smoke-may-be-worse-for-your-brain-than-other-air-pollution-study-says/,"Wildfire smoke may be worse for your brain than other air pollution, study says",2024-07-29,,
3725,murrysvillestar,0,https://triblive.com/sports/mark-madden-nfl-teams-are-overpaying-underachieving-quarterbacks-crippling-their-franchises/,"Mark Madden: NFL teams are overpaying underachieving quarterbacks, crippling their franchises",2024-07-29,Mark Madden,0
3726,murrysvillestar,0,https://triblive.com/news/world/blood-test-for-colon-cancer-screening-is-approved-by-u-s-regulators/,Blood test for colon cancer screening is approved by U.S. regulators,2024-07-29,Associated Press,0
3727,pittsburghtribunereview,0,https://triblive.com/sports/canadas-summer-mcintosh-wins-gold-in-400-meter-im-for-2nd-medal-of-olympics/,Canada's Summer McIntosh wins gold in 400-meter IM for 2nd medal of Olympics,2024-07-29,,
3728,pittsburghtribunereview,0,https://triblive.com/sports/coco-gauff-maintains-perfect-record-at-paris-olympics-despite-imperfect-play/,Coco Gauff maintains perfect record at Paris Olympics despite imperfect play,2024-07-29,,
3729,pittsburghtribunereview,0,https://triblive.com/news/politics-election/term-limits-for-supreme-court-are-popular-but-would-require-a-constitutional-amendment-experts-say/,"Term limits for Supreme Court are popular, but would require a constitutional amendment, experts say",2024-07-29,Los Angeles Times,0
3730,pittsburghtribunereview,0,https://triblive.com/sports/quarterback-nate-yarnell-cant-do-it-alone-so-here-are-5-units-that-need-to-step-up-for-pitt-to-succeed/,"Quarterback Nate Yarnell can't do it alone, so here are 5 units that need to step up for Pitt to succeed",2024-07-29,,
3731,pittsburghtribunereview,0,https://triblive.com/news/pennsylvania/pennsylvania-congressman-chosen-to-lead-house-task-force-investigating-trump-assassination-attempt/,Pennsylvania congressman chosen to lead House task force investigating Trump assassination attempt,2024-07-29,,
3732,pittsburghtribunereview,0,https://triblive.com/local/sewickley/3-injured-in-monday-morning-crash-in-leetsdale/,3 injured in Monday morning crash in Leetsdale,2024-07-29,,
3733,pittsburghtribunereview,0,https://triblive.com/local/northern-tier-library-plans-grand-opening-for-pine-branch/,Northern Tier Library plans grand opening for Pine branch,2024-07-29,Harry Funk,0
3734,pittsburghtribunereview,0,https://triblive.com/news/opening-ceremony-tableau-sparks-olympic-flame-of-controversy/,Opening ceremony tableau sparks Olympic flame of controversy,2024-07-29,,
3735,pittsburghtribunereview,0,https://triblive.com/local/antisemitic-graffiti-targets-chabad-of-squirrel-hill-jewish-federation-of-greater-pittsburgh/,"Antisemitic graffiti targets Chabad of Squirrel Hill, Jewish Federation of Greater Pittsburgh",2024-07-29,,
3736,pittsburghtribunereview,0,https://triblive.com/sports/japan-surges-past-china-for-olympics-mens-gymnastics-team-gold-americans-end-drought-with-bronze/,"Japan surges past China for Olympics men's gymnastics team gold, Americans end drought with bronze",2024-07-29,Associated Press,0
3737,pittsburghtribunereview,0,https://triblive.com/local/westmoreland/monessen-man-charged-with-drug-delivery-resulting-in-death-of-jennifer-vukovich/,Monessen man charged with drug delivery resulting in death of Jennifer Vukovich,2024-07-29,,
3738,pittsburghtribunereview,0,https://triblive.com/local/westmoreland/police-say-man-repeatedly-beat-a-dog-in-south-huntingdon-home/,Police say man repeatedly beat a dog in South Huntingdon home,2024-07-29,,
3739,pittsburghtribunereview,0,https://triblive.com/sports/pirates-trade-rhp-quinn-priester-to-red-sox-for-if-of-nick-yorke-in-swap-of-former-1st-rounders/,Pirates trade RHP Quinn Priester to Red Sox for IF/OF Nick Yorke in swap of former 1st-rounders,2024-07-29,Kevin Gorman,0
3740,pittsburghtribunereview,0,https://triblive.com/local/valley-news-dispatch/credit-card-skimmer-found-at-plum-shop-n-save-after-almost-a-month-2-men-charged/,"Credit card skimmer found at Plum Shop 'n Save after almost a month, 2 men charged",2024-07-29,,
3741,pittsburghtribunereview,0,https://triblive.com/news/world/american-flags-should-be-born-in-the-usa-now-too-congress-says/,"American flags should be born in the USA now too, Congress says",2024-07-29,,
3742,pittsburghtribunereview,0,https://triblive.com/local/pine-richland-dancers-qualify-for-national-competition/,Pine-Richland dancers qualify for national competition,2024-07-29,,
3743,pittsburghtribunereview,0,https://triblive.com/news/editors-picks/michelle-walker-teaches-pittsburgh-employees-asl-and-advocates-for-disability-awareness/,Michelle Walker teaches Pittsburgh employees ASL and advocates for disability awareness,2024-07-29,,
3744,pittsburghtribunereview,0,https://triblive.com/news/world/7-people-shot-2-fatally-at-a-park-in-rochester-n-y/,"7 people shot, 2 fatally, at a park in Rochester, N.Y.",2024-07-29,Associated Press,0
3745,pittsburghtribunereview,0,https://triblive.com/local/valley-news-dispatch/lane-restrictions-on-freeport-road-in-harrison-start-tuesday/,Lane restrictions on Freeport Road in Harrison start Tuesday,2024-07-29,,
3746,pittsburghtribunereview,0,https://triblive.com/news/world/bloodied-children-flee-a-stabbing-attack-in-england-8-people-are-hurt-and-a-man-is-arrested/,"2 children dead, 11 people injured in stabbing rampage at a dance class in England, police say",2024-07-29,Associated Press,0
3747,pittsburghtribunereview,0,https://triblive.com/sports/radu-albot-vs-facundo-diaz-acosta-citi-open-odds-and-h2h-stats-july-30/,Radu Albot vs. Facundo Diaz Acosta Citi Open Odds and H2H Stats – July 30,2024-07-29,Radu Albot vs. Facundo Diaz Acosta Citi Open Odds and H2H Stats – July 30,1
3748,pittsburghtribunereview,0,https://triblive.com/sports/mitchell-krueger-vs-luca-nardi-citi-open-odds-and-h2h-stats-july-30/,Mitchell Krueger vs. Luca Nardi Citi Open Odds and H2H Stats – July 30,2024-07-29,,
3749,pittsburghtribunereview,0,https://triblive.com/news/health-now/wildfire-smoke-may-be-worse-for-your-brain-than-other-air-pollution-study-says/,"Wildfire smoke may be worse for your brain than other air pollution, study says",2024-07-29,,
3750,pittsburghtribunereview,0,https://triblive.com/sports/mark-madden-nfl-teams-are-overpaying-underachieving-quarterbacks-crippling-their-franchises/,"Mark Madden: NFL teams are overpaying underachieving quarterbacks, crippling their franchises",2024-07-29,Mark Madden,0
3751,pittsburghtribunereview,0,https://triblive.com/news/world/blood-test-for-colon-cancer-screening-is-approved-by-u-s-regulators/,Blood test for colon cancer screening is approved by U.S. regulators,2024-07-29,Associated Press,0
3752,rocketcourier,0,https://www.rocket-courier.com/articles/joanne-salsman/,Joanne Salsman,2024-07-29,,
3753,rocketcourier,0,https://www.rocket-courier.com/articles/charles-hanna-iii/,"Charles Hanna, III",2024-07-26,,
3754,rocketcourier,0,https://www.rocket-courier.com/articles/plans-unveiled-for-new-wyalusing-firehall/,Plans Unveiled for New Wyalusing Firehall,2024-07-24,,
3755,rocketcourier,0,https://www.rocket-courier.com/articles/homeless-abandon-laceyville-bridge-camp/,Homeless Abandon Laceyville Bridge Camp,2024-07-24,,
3756,rocketcourier,0,https://www.rocket-courier.com/articles/da-will-seek-death-penalty-in-pruitt-murder-2/,DA Will Seek Death Penalty in Pruitt Murder,2024-07-24,,
3757,rocketcourier,0,https://www.rocket-courier.com/articles/gas-project-resumes-in-august/,Gas Project Resumes in August,2024-07-24,,
